,0-media,0-std,0-min,0-25,0-mediana,0-75,0-max,1-media,1-std,1-min,1-25,1-mediana,1-75,1-max,2-media,2-std,2-min,2-25,2-mediana,2-75,2-max,3-media,3-std,3-min,3-25,3-mediana,3-75,3-max,4-media,4-std,4-min,4-25,4-mediana,4-75,4-max,5-media,5-std,5-min,5-25,5-mediana,5-75,5-max,6-media,6-std,6-min,6-25,6-mediana,6-75,6-max,7-media,7-std,7-min,7-25,7-mediana,7-75,7-max,8-media,8-std,8-min,8-25,8-mediana,8-75,8-max,9-media,9-std,9-min,9-25,9-mediana,9-75,9-max,10-media,10-std,10-min,10-25,10-mediana,10-75,10-max,11-media,11-std,11-min,11-25,11-mediana,11-75,11-max,12-media,12-std,12-min,12-25,12-mediana,12-75,12-max,13-media,13-std,13-min,13-25,13-mediana,13-75,13-max,14-media,14-std,14-min,14-25,14-mediana,14-75,14-max,15-media,15-std,15-min,15-25,15-mediana,15-75,15-max,Target,Position_right,Position_top
Water-150_1045-right-9,802.9675,2017.82809898077,0.0,0.0,0.0,0.0,10546.0,1.745,11.66834824973923,0.0,0.0,0.0,0.0,114.0,3.845,24.844599217449453,0.0,0.0,0.0,0.0,255.0,2.645,17.917213548802273,0.0,0.0,0.0,0.0,200.0,2302.6025,5064.479401529357,0.0,0.0,0.0,79.0,20753.0,17.125,42.54479432092161,0.0,0.0,0.0,0.0,189.0,11.9075,30.404193480554603,0.0,0.0,0.0,9.0,179.0,14.6375,38.727000208030375,0.0,0.0,0.0,0.0,179.0,31.3725,121.50453540530911,0.0,0.0,0.0,0.0,935.0,0.76,5.177781721828126,0.0,0.0,0.0,0.0,72.0,1.42,9.68390650062165,0.0,0.0,0.0,0.0,83.0,1.315,9.012426675788575,0.0,0.0,0.0,0.0,94.0,0.64,7.693397879176577,0.0,0.0,0.0,0.0,107.0,3.0425,15.643929335772963,0.0,0.0,0.0,0.0,105.0,9.5675,33.17161941459084,0.0,0.0,0.0,13.0,306.0,1.9975,12.897805130834602,0.0,0.0,0.0,0.0,99.0,Water,1,0
Water-150_558-back-0,440.68,1193.818885521833,0.0,0.0,0.0,0.0,5172.0,15.89,35.70665642822352,0.0,0.0,0.0,0.0,177.0,4.295,24.549024655346766,0.0,0.0,0.0,0.0,255.0,1.335,11.409786723804576,0.0,0.0,0.0,0.0,138.0,1501.04,4069.550864530092,0.0,0.0,0.0,0.0,24825.0,963.3525,2915.2996498412626,0.0,0.0,0.0,0.0,17459.0,14.93,35.072643553267326,0.0,0.0,0.0,9.0,220.0,1.825,13.082325600128229,0.0,0.0,0.0,0.0,159.0,57.4725,188.61808289965546,0.0,0.0,0.0,0.0,1693.0,2025.31,4389.330292874963,0.0,0.0,0.0,0.0,12548.0,1.0375,5.344858513686629,0.0,0.0,0.0,0.0,62.0,0.93,7.913384493081244,0.0,0.0,0.0,0.0,94.0,1.75,13.47186802452338,0.0,0.0,0.0,0.0,137.0,0.6825,6.846450061609666,0.0,0.0,0.0,0.0,94.0,8.2,29.61617454172991,0.0,0.0,0.0,13.0,306.0,1.945,13.194400536355689,0.0,0.0,0.0,0.0,116.0,Water,0,0
Water-150_558-back-1,420.0025,1131.5149347723002,0.0,0.0,0.0,0.0,5622.0,40.1975,89.84915509021758,0.0,0.0,0.0,0.0,410.0,5.0225,28.701593115512132,0.0,0.0,0.0,0.0,236.0,2.2975,17.27237189349129,0.0,0.0,0.0,0.0,185.0,1074.52,2877.6750230778625,0.0,0.0,0.0,0.0,16813.0,492.9325,1707.6752398379754,0.0,0.0,0.0,0.0,10569.0,10.5575,24.225479942533855,0.0,0.0,0.0,9.0,129.0,2.8275,18.69040051546709,0.0,0.0,0.0,0.0,241.0,18.5925,92.67198436131375,0.0,0.0,0.0,0.0,959.0,2889.5775,6308.506499531415,0.0,0.0,0.0,0.0,18122.0,2.425,9.664775979651168,0.0,0.0,0.0,0.0,94.0,0.62,6.282058631661254,0.0,0.0,0.0,0.0,83.0,2.3075,16.06090986882543,0.0,0.0,0.0,0.0,144.0,1.005,8.458358858931552,0.0,0.0,0.0,0.0,94.0,12.6025,39.85593723753975,0.0,0.0,0.0,13.0,334.0,0.7675,7.990812001361494,0.0,0.0,0.0,0.0,99.0,Water,0,0
Water-150_558-back-2,334.41,1006.0354368263437,0.0,0.0,0.0,0.0,5145.0,23.9725,56.13653016349479,0.0,0.0,0.0,0.0,410.0,10.0575,29.53099036995837,0.0,0.0,0.0,0.0,255.0,3.5675,22.193395656747583,0.0,0.0,0.0,0.0,185.0,1706.2225,4427.652611385806,0.0,0.0,0.0,0.0,18529.0,17.09,38.905668321838895,0.0,0.0,0.0,0.0,210.0,5.3975,16.201101288412264,0.0,0.0,0.0,9.0,159.0,2.5725,14.76413536183053,0.0,0.0,0.0,0.0,119.0,9.7575,53.6673471874225,0.0,0.0,0.0,0.0,648.0,2304.4125,5097.12801854506,0.0,0.0,0.0,0.0,14766.0,1.24,6.102499590588485,0.0,0.0,0.0,0.0,83.0,1.03,7.562544558579577,0.0,0.0,0.0,0.0,83.0,0.905,9.10181754963074,0.0,0.0,0.0,0.0,129.0,0.7875,7.247320393235337,0.0,0.0,0.0,0.0,99.0,10.1625,31.88467775340688,0.0,0.0,0.0,13.0,320.0,1.5325,10.900964237316693,0.0,0.0,0.0,0.0,116.0,Water,0,0
Water-150_558-back-3,421.075,1243.373337947532,0.0,0.0,0.0,0.0,8441.0,40.935,96.47057689012686,0.0,0.0,0.0,0.0,605.0,5.9725,30.710822690475155,0.0,0.0,0.0,0.0,236.0,1.605,13.198464823009209,0.0,0.0,0.0,0.0,169.0,1085.495,2906.9156388349334,0.0,0.0,0.0,0.0,19514.0,285.155,832.5140449641981,0.0,0.0,0.0,0.0,3780.0,11.54,29.27680358355699,0.0,0.0,0.0,9.0,324.0,3.035,16.81176265025546,0.0,0.0,0.0,0.0,129.0,6.0275,48.841072568834456,0.0,0.0,0.0,0.0,790.0,1944.9725,4295.7416837231685,0.0,0.0,0.0,0.0,13633.0,1.3475,7.135055451131816,0.0,0.0,0.0,0.0,83.0,0.6475,7.227297442391691,0.0,0.0,0.0,0.0,94.0,1.5825,12.27313196256056,0.0,0.0,0.0,0.0,137.0,2.0175,12.810247845950864,0.0,0.0,0.0,0.0,105.0,10.5,39.30900653778303,0.0,0.0,0.0,13.0,292.0,2.4,13.926588767056932,0.0,0.0,0.0,0.0,105.0,Water,0,0
Water-150_558-back-4,427.3925,1180.0022124968623,0.0,0.0,0.0,0.0,8045.0,50.9975,118.35549226852727,0.0,0.0,0.0,0.0,605.0,12.85,29.770256472292342,0.0,0.0,0.0,0.0,255.0,3.7525,22.41120029128842,0.0,0.0,0.0,0.0,200.0,1016.725,2638.6749293598295,0.0,0.0,0.0,0.0,15167.0,36.6025,176.1588469027463,0.0,0.0,0.0,0.0,1791.0,8.255,26.45116510360837,0.0,0.0,0.0,9.0,282.0,2.5175,16.105065245642873,0.0,0.0,0.0,0.0,241.0,4.98,13.821983144437272,0.0,0.0,0.0,0.0,146.0,2119.405,4661.0755802590365,0.0,0.0,0.0,0.0,13797.0,2.6025,10.823000373867252,0.0,0.0,0.0,0.0,83.0,0.54,5.464710206782257,0.0,0.0,0.0,0.0,83.0,0.2875,5.7500000000000355,0.0,0.0,0.0,0.0,115.0,1.0575,9.433805460346242,0.0,0.0,0.0,0.0,94.0,13.15,38.49567889040378,0.0,0.0,0.0,13.0,292.0,2.4175,14.788846089931413,0.0,0.0,0.0,0.0,105.0,Water,0,0
Water-150_558-back-5,318.1225,953.6801019397718,0.0,0.0,0.0,0.0,7027.0,27.4,60.25534637621212,0.0,0.0,0.0,0.0,288.0,1.89,9.6040874756846,0.0,0.0,0.0,0.0,108.0,2.955,21.285574085760633,0.0,0.0,0.0,0.0,200.0,1112.2025,2857.3355837368763,0.0,0.0,0.0,0.0,13227.0,193.8675,513.5892226944812,0.0,0.0,0.0,0.0,1805.0,5.7325,14.830908041429394,0.0,0.0,0.0,9.0,189.0,2.7025,17.58171737101597,0.0,0.0,0.0,0.0,220.0,6.915,29.539961040015243,0.0,0.0,0.0,0.0,442.0,2555.145,5635.7495745591,0.0,0.0,0.0,0.0,16340.0,2.1075,8.13149720944229,0.0,0.0,0.0,0.0,72.0,1.345,10.048552558518207,0.0,0.0,0.0,0.0,115.0,1.2275,10.783387564602366,0.0,0.0,0.0,0.0,129.0,1.6175,11.354007109545446,0.0,0.0,0.0,0.0,105.0,11.5025,34.276115941864596,0.0,0.0,0.0,13.0,292.0,2.0425,13.144681448248951,0.0,0.0,0.0,0.0,105.0,Water,0,0
Water-150_558-back-6,980.9625,2705.374341364078,0.0,0.0,0.0,0.0,11669.0,35.905,78.89983482135551,0.0,0.0,0.0,0.0,297.0,3.8375,20.701145797838354,0.0,0.0,0.0,0.0,236.0,2.34,18.59607310259606,0.0,0.0,0.0,0.0,200.0,612.9475,1731.6553512123214,0.0,0.0,0.0,0.0,14447.0,224.08,724.5644399700897,0.0,0.0,0.0,0.0,2877.0,7.7025,22.392018667373453,0.0,0.0,0.0,9.0,241.0,3.2525,20.444527152179145,0.0,0.0,0.0,0.0,272.0,4.945,15.867464070862013,0.0,0.0,0.0,0.0,211.0,1570.5625,3493.8883511955987,0.0,0.0,0.0,0.0,10898.0,1.4925,9.42321262045092,0.0,0.0,0.0,0.0,94.0,0.5625,5.1795911190364246,0.0,0.0,0.0,0.0,83.0,1.95,15.0605295017201,0.0,0.0,0.0,0.0,129.0,2.07,13.41902662972328,0.0,0.0,0.0,0.0,105.0,13.0825,39.63107681319586,0.0,0.0,0.0,13.0,306.0,1.595,11.930919583387649,0.0,0.0,0.0,0.0,105.0,Water,0,0
Water-150_558-back-7,770.8025,1974.7214818350308,0.0,0.0,0.0,0.0,9873.0,32.8825,79.13453342062036,0.0,0.0,0.0,0.0,487.0,5.605,28.493308804288546,0.0,0.0,0.0,0.0,199.0,2.6025,17.26745221551335,0.0,0.0,0.0,0.0,169.0,804.29,2166.8791611780825,0.0,0.0,0.0,0.0,16467.0,33.6225,73.71192993870254,0.0,0.0,0.0,0.0,251.0,5.1725,14.643559277743943,0.0,0.0,0.0,9.0,149.0,3.5125,18.197602192704213,0.0,0.0,0.0,0.0,129.0,7.55,20.23242143671845,0.0,0.0,0.0,0.0,168.0,2053.9825,4541.651604365104,0.0,0.0,0.0,0.0,13852.0,1.41,5.2912089573722625,0.0,0.0,0.0,0.0,52.0,1.3925,9.290814918759137,0.0,0.0,0.0,0.0,83.0,1.63,13.636641631555406,0.0,0.0,0.0,0.0,129.0,0.7075,7.003181786719831,0.0,0.0,0.0,0.0,99.0,12.4775,36.74670453913134,0.0,0.0,13.0,13.0,306.0,2.6325,15.495085929736698,0.0,0.0,0.0,0.0,105.0,Water,0,0
Water-150_558-back-8,621.85,1795.8454749573357,0.0,0.0,0.0,0.0,12340.0,74.47,170.04603268845335,0.0,0.0,0.0,0.0,635.0,3.2625,23.29894193925408,0.0,0.0,0.0,0.0,292.0,1.755,15.457273149979756,0.0,0.0,0.0,0.0,200.0,1551.065,4265.061923795416,0.0,0.0,0.0,0.0,20479.0,112.3675,441.196536027036,0.0,0.0,0.0,0.0,3383.0,8.755,21.906041670145157,0.0,0.0,0.0,9.0,241.0,4.2775,22.304016828066363,0.0,0.0,0.0,0.0,230.0,20.9175,69.20740463194531,0.0,0.0,0.0,0.0,408.0,1646.7625,3563.276520282101,0.0,0.0,0.0,10.0,10521.0,2.565,12.848286702044946,0.0,0.0,0.0,0.0,115.0,1.1925,8.576674303322017,0.0,0.0,0.0,0.0,83.0,1.3775,12.837718304986923,0.0,0.0,0.0,0.0,151.0,0.9175,8.690195192353432,0.0,0.0,0.0,0.0,94.0,12.6075,35.90524209324359,0.0,0.0,13.0,13.0,292.0,2.4125,14.190340311118895,0.0,0.0,0.0,0.0,105.0,Water,0,0
Water-150_558-back-9,689.25,1911.473915286854,0.0,0.0,0.0,0.0,12145.0,37.595,92.86029053851408,0.0,0.0,0.0,0.0,565.0,5.195,26.873918466318553,0.0,0.0,0.0,0.0,236.0,2.06,14.467018925524352,0.0,0.0,0.0,0.0,169.0,1172.395,3215.6808957097423,0.0,0.0,0.0,0.0,19429.0,513.9125,1751.319405188913,0.0,0.0,0.0,0.0,8001.0,9.895,23.614892183367754,0.0,0.0,0.0,9.0,139.0,5.305,25.16963948648644,0.0,0.0,0.0,0.0,189.0,46.1975,125.67204203450639,0.0,0.0,0.0,0.0,510.0,1855.235,4164.192831103219,0.0,0.0,0.0,0.0,12598.0,2.7075,12.68124515561242,0.0,0.0,0.0,0.0,104.0,0.515,5.407668832825632,0.0,0.0,0.0,0.0,83.0,0.84,9.119336914732944,0.0,0.0,0.0,0.0,137.0,1.015,9.035977935071934,0.0,0.0,0.0,0.0,99.0,14.91,37.3634442660008,0.0,0.0,13.0,13.0,306.0,1.9475,12.72810887913431,0.0,0.0,0.0,0.0,105.0,Water,0,0
Water-150_558-right-0,150.3975,622.1008142185468,0.0,0.0,0.0,0.0,4954.0,1.0625,8.512034455783242,0.0,0.0,0.0,0.0,105.0,5.25,30.90712905732941,0.0,0.0,0.0,0.0,236.0,5.765,30.434609223653524,0.0,0.0,0.0,0.0,295.0,957.7925,3184.254477249502,0.0,0.0,0.0,0.0,17386.0,1.0325,9.250154438865183,0.0,0.0,0.0,0.0,119.0,4.3875,14.589189658346896,0.0,0.0,0.0,0.0,119.0,1.885,11.52035465723922,0.0,0.0,0.0,0.0,109.0,27.0525,87.62654147389776,0.0,0.0,0.0,0.0,476.0,2.485,6.603316171527226,0.0,0.0,0.0,0.0,72.0,1.7325,10.899216763839567,0.0,0.0,0.0,0.0,83.0,1.0825,7.3842407380986534,0.0,0.0,0.0,0.0,83.0,2.615,17.63758731276867,0.0,0.0,0.0,0.0,151.0,1.6625,11.136140616010064,0.0,0.0,0.0,0.0,99.0,11.045,41.523046413511764,0.0,0.0,0.0,13.0,537.0,2.9075,15.519538780514653,0.0,0.0,0.0,0.0,105.0,Water,1,0
Water-150_558-right-1,1254.7025,2560.1685425787527,0.0,0.0,0.0,35.0,9510.0,1.6575,10.932474158582302,0.0,0.0,0.0,0.0,114.0,4.2525,27.26724225146349,0.0,0.0,0.0,0.0,236.0,2.2975,17.617460971368633,0.0,0.0,0.0,0.0,185.0,1841.2975,4119.1153494590435,0.0,0.0,0.0,0.0,14158.0,1.5175,9.993967792152302,0.0,0.0,0.0,0.0,99.0,4.315,14.987572964239318,0.0,0.0,0.0,0.0,159.0,2.325,14.18263879212077,0.0,0.0,0.0,0.0,159.0,17.13,87.14766139844546,0.0,0.0,0.0,0.0,754.0,0.985,9.515310179891564,0.0,0.0,0.0,0.0,115.0,1.0875,9.241664604477565,0.0,0.0,0.0,0.0,115.0,1.7925,12.821482745747463,0.0,0.0,0.0,0.0,104.0,2.215,15.339884456469814,0.0,0.0,0.0,0.0,137.0,2.045,13.235593198579984,0.0,0.0,0.0,0.0,105.0,14.095,39.25165864988267,0.0,0.0,13.0,13.0,292.0,2.64,14.819224796152286,0.0,0.0,0.0,0.0,116.0,Water,1,0
Water-150_558-right-2,978.67,2151.2805293335655,0.0,0.0,0.0,3.75,8116.0,2.155,12.734456838728718,0.0,0.0,0.0,0.0,114.0,0.675,5.586806423623218,0.0,0.0,0.0,0.0,54.0,3.5975,21.34348506304889,0.0,0.0,0.0,0.0,169.0,1332.6975,3304.9631434317625,0.0,0.0,0.0,0.0,12029.0,1.11,9.875561593751549,0.0,0.0,0.0,0.0,119.0,4.675,14.039663649406622,0.0,0.0,0.0,0.0,99.0,1.97,11.476208363217705,0.0,0.0,0.0,0.0,99.0,2.5225,6.955965597491413,0.0,0.0,0.0,0.0,52.0,0.87,6.482913729648524,0.0,0.0,0.0,0.0,72.0,0.905,7.4793600707326275,0.0,0.0,0.0,0.0,83.0,1.325,10.609230151666429,0.0,0.0,0.0,0.0,115.0,1.7725,14.348534589363288,0.0,0.0,0.0,0.0,137.0,1.82,12.548356590917878,0.0,0.0,0.0,0.0,99.0,13.0575,34.68995064047507,0.0,0.0,13.0,13.0,306.0,2.1275,13.765535538862215,0.0,0.0,0.0,0.0,99.0,Water,1,0
Water-150_558-right-3,1217.525,2890.7534698472077,0.0,0.0,0.0,0.0,9915.0,0.775,6.528470519064556,0.0,0.0,0.0,0.0,88.0,2.62,18.954386614444363,0.0,0.0,0.0,0.0,236.0,3.835,22.824771641820437,0.0,0.0,0.0,0.0,200.0,2766.2925,5930.296866029733,0.0,0.0,0.0,0.0,17984.0,3.595,19.215985800257226,0.0,0.0,0.0,0.0,179.0,3.3375,13.275510978087544,0.0,0.0,0.0,0.0,129.0,2.825,14.605741824213743,0.0,0.0,0.0,0.0,149.0,35.9475,119.5428206068709,0.0,0.0,0.0,0.0,671.0,3.12,10.316087152372196,0.0,0.0,0.0,0.0,94.0,1.245,9.37013733539753,0.0,0.0,0.0,0.0,104.0,1.24,9.992347949499168,0.0,0.0,0.0,0.0,125.0,1.14,10.557179314936272,0.0,0.0,0.0,0.0,129.0,1.4625,10.596192334039152,0.0,0.0,0.0,0.0,99.0,10.675,37.10770579777098,0.0,0.0,0.0,13.0,277.0,0.985,9.118258143908156,0.0,0.0,0.0,0.0,99.0,Water,1,0
Water-150_558-right-4,1149.9475,2742.5867049793505,0.0,0.0,0.0,0.0,9833.0,2.395,13.223885695294134,0.0,0.0,0.0,0.0,105.0,3.94,26.431571461508007,0.0,0.0,0.0,0.0,255.0,5.9575,29.921713957683224,0.0,0.0,0.0,0.0,263.0,2694.575,5715.705479834146,0.0,0.0,0.0,0.0,17459.0,1.105,8.454446710041495,0.0,0.0,0.0,0.0,109.0,6.04,21.03829662334927,0.0,0.0,0.0,0.0,159.0,1.3625,9.855146041980941,0.0,0.0,0.0,0.0,109.0,51.3425,158.44343153390884,0.0,0.0,0.0,0.0,813.0,2.82,7.713062188314148,0.0,0.0,0.0,0.0,83.0,1.245,8.885795880001565,0.0,0.0,0.0,0.0,104.0,1.6725,9.53822247433581,0.0,0.0,0.0,0.0,83.0,1.4425,12.040728449890816,0.0,0.0,0.0,0.0,129.0,1.1075,9.698510013977822,0.0,0.0,0.0,0.0,105.0,9.34,30.382431277398123,0.0,0.0,0.0,13.0,292.0,1.1775,9.926597457977818,0.0,0.0,0.0,0.0,99.0,Water,1,0
Water-150_558-right-5,1213.275,2851.246509163153,0.0,0.0,0.0,0.0,11029.0,2.88,14.022380964722025,0.0,0.0,0.0,0.0,105.0,5.0525,20.85286187483451,0.0,0.0,0.0,0.0,181.0,3.225,22.359544899668833,0.0,0.0,0.0,0.0,200.0,2509.08,5284.801046288019,0.0,0.0,0.0,0.0,16129.0,1.575,10.961055462048527,0.0,0.0,0.0,0.0,109.0,6.6125,21.795641047504898,0.0,0.0,0.0,0.0,139.0,1.99,12.445365313822046,0.0,0.0,0.0,0.0,149.0,58.3825,186.48944198984532,0.0,0.0,0.0,0.0,898.0,3.635,9.302856165290306,0.0,0.0,0.0,10.0,83.0,1.755,10.697713666678338,0.0,0.0,0.0,0.0,83.0,1.0575,8.277710733497983,0.0,0.0,0.0,0.0,83.0,1.875,13.959819712877387,0.0,0.0,0.0,0.0,137.0,1.7075,11.139441711959172,0.0,0.0,0.0,0.0,105.0,10.93,33.45486766415429,0.0,0.0,0.0,13.0,263.0,1.1475,9.598493185316729,0.0,0.0,0.0,0.0,105.0,Water,1,0
Water-150_558-right-6,1155.79,2315.168061671657,0.0,0.0,0.0,0.0,7974.0,2.86,15.631258445867552,0.0,0.0,0.0,0.0,141.0,3.5725,24.164116061063364,0.0,0.0,0.0,0.0,255.0,0.5375,10.026210950056758,0.0,0.0,0.0,0.0,200.0,2134.06,5219.519688231767,0.0,0.0,0.0,0.0,16398.0,1.9925,12.395424968526738,0.0,0.0,0.0,0.0,119.0,4.255,13.29876376940676,0.0,0.0,0.0,0.0,179.0,1.665,11.017769880190473,0.0,0.0,0.0,0.0,119.0,14.7475,66.33078604005581,0.0,0.0,0.0,0.0,532.0,1.7925,9.932576904303348,0.0,0.0,0.0,0.0,115.0,1.2875,9.5324189625821,0.0,0.0,0.0,0.0,104.0,1.8625,12.28825034295879,0.0,0.0,0.0,0.0,104.0,2.3425,16.28798452386367,0.0,0.0,0.0,0.0,137.0,1.305,9.25424646820234,0.0,0.0,0.0,0.0,82.0,12.8525,38.75597771016332,0.0,0.0,0.0,13.0,292.0,1.85,11.932243968143155,0.0,0.0,0.0,0.0,99.0,Water,1,0
Water-150_558-right-7,593.14,1510.639334320402,0.0,0.0,0.0,0.0,7593.0,3.3,25.43939675519406,0.0,0.0,0.0,0.0,344.0,2.4875,19.59732076593647,0.0,0.0,0.0,0.0,255.0,4.065,25.127360298864925,0.0,0.0,0.0,0.0,248.0,2734.0875,6172.805106436555,0.0,0.0,0.0,0.0,28773.0,1.25,9.844021632684576,0.0,0.0,0.0,0.0,109.0,5.1975,19.133182967718565,0.0,0.0,0.0,0.0,169.0,2.14,11.331434309423104,0.0,0.0,0.0,0.0,109.0,19.365,81.05109484107794,0.0,0.0,0.0,0.0,578.0,3.245,12.200085253821022,0.0,0.0,0.0,0.0,83.0,1.14,9.18811480305314,0.0,0.0,0.0,0.0,83.0,0.62,6.524724521019136,0.0,0.0,0.0,0.0,83.0,0.8775,9.718983503992467,0.0,0.0,0.0,0.0,115.0,1.745,12.669303577262317,0.0,0.0,0.0,0.0,105.0,12.79,39.53965554860398,0.0,0.0,0.0,13.0,292.0,1.78,11.728618897940796,0.0,0.0,0.0,0.0,99.0,Water,1,0
Water-150_558-right-8,1040.8075,2189.5031538217295,0.0,0.0,0.0,31.0,9470.0,1.7175,10.846049313657259,0.0,0.0,0.0,0.0,105.0,4.07,25.04532432764028,0.0,0.0,0.0,0.0,236.0,3.1925,24.03465425720035,0.0,0.0,0.0,0.0,216.0,1797.7775,4322.710984281505,0.0,0.0,0.0,0.0,15291.0,1.3025,10.473788443581537,0.0,0.0,0.0,0.0,129.0,2.8775,12.717973930711473,0.0,0.0,0.0,0.0,129.0,2.42,13.81940809514829,0.0,0.0,0.0,0.0,129.0,3.095,9.801845000485024,0.0,0.0,0.0,0.0,115.0,0.54,5.464710206782295,0.0,0.0,0.0,0.0,72.0,1.2475,10.817985754726864,0.0,0.0,0.0,0.0,115.0,1.5825,11.520851478818377,0.0,0.0,0.0,0.0,115.0,1.6275,13.249059880583818,0.0,0.0,0.0,0.0,137.0,0.3475,4.570993184937176,0.0,0.0,0.0,0.0,88.0,13.2325,40.20216385590144,0.0,0.0,0.0,13.0,306.0,1.2025,9.846261519723472,0.0,0.0,0.0,0.0,99.0,Water,1,0
Water-150_558-right-9,927.6175,2455.46092150465,0.0,0.0,0.0,0.0,10163.0,7.345,33.048471654476415,0.0,0.0,0.0,0.0,334.0,3.835,20.030247177830987,0.0,0.0,0.0,0.0,236.0,1.61,15.061707658628418,0.0,0.0,0.0,0.0,185.0,1015.9925,2526.276919724248,0.0,0.0,0.0,0.0,10778.0,1.2325,10.83012802012655,0.0,0.0,0.0,0.0,119.0,4.1125,16.670922075792443,0.0,0.0,0.0,0.0,169.0,3.3775,17.693151578561636,0.0,0.0,0.0,0.0,149.0,13.5075,75.16361397587852,0.0,0.0,0.0,0.0,850.0,551.21,2572.268469385812,0.0,0.0,0.0,0.0,13962.0,2.205,9.468214865106795,0.0,0.0,0.0,0.0,83.0,0.4125,3.9858576747682366,0.0,0.0,0.0,0.0,52.0,1.4425,11.49050796017989,0.0,0.0,0.0,0.0,115.0,2.2175,13.410249091711712,0.0,0.0,0.0,0.0,116.0,11.7,39.82354563530753,0.0,0.0,0.0,13.0,306.0,2.0125,13.488966762164416,0.0,0.0,0.0,0.0,105.0,Water,1,0
Water-150_70-back-0,1339.0875,2532.1293306645775,0.0,0.0,0.0,409.0,9391.0,1.1525,8.486713410459803,0.0,0.0,0.0,0.0,88.0,5.295,30.21432173813008,0.0,0.0,0.0,0.0,236.0,2.035,17.918606702682354,0.0,0.0,0.0,0.0,185.0,1055.085,1950.3126843385146,0.0,0.0,10.0,907.0,8681.0,10.77,26.203122123566857,0.0,0.0,0.0,0.0,115.0,14.9225,45.10329546612684,0.0,0.0,0.0,0.0,263.0,17.115,53.663453024159836,0.0,0.0,0.0,0.0,292.0,1855.735,3409.2756997296365,0.0,0.0,0.0,2178.75,12901.0,3.2325,17.34302149963615,0.0,0.0,0.0,0.0,118.0,1.31,10.491858641077904,0.0,0.0,0.0,0.0,140.0,2.16,13.230722961168249,0.0,0.0,0.0,0.0,96.0,1.725,18.25451844363527,0.0,0.0,0.0,0.0,279.0,2.965,17.203595095517805,0.0,0.0,0.0,0.0,105.0,5.485,36.51105885271431,0.0,0.0,0.0,0.0,277.0,1.5675,12.361126054828464,0.0,0.0,0.0,0.0,105.0,Water,0,0
Water-150_70-back-1,1840.3975,2825.8078915761503,0.0,0.0,0.0,3574.0,8009.0,0.8,6.2085719706536935,0.0,0.0,0.0,0.0,61.0,5.115,30.413553485066238,0.0,0.0,0.0,0.0,236.0,5.22,28.26772471656718,0.0,0.0,0.0,0.0,200.0,2053.04,3072.4635961674885,0.0,0.0,10.0,5677.25,9358.0,8.06,22.25758072543765,0.0,0.0,0.0,0.0,115.0,16.9875,45.38045623691629,0.0,0.0,0.0,0.0,263.0,16.7775,52.6390079374755,0.0,0.0,0.0,0.0,327.0,1398.175,2279.7492308945816,0.0,0.0,0.0,3197.0,6753.0,2.5825,18.20554306373783,0.0,0.0,0.0,0.0,163.0,2.3175,17.661299428233757,0.0,0.0,0.0,0.0,158.0,4.28,20.8583142459537,0.0,0.0,0.0,0.0,145.0,1.62,12.753911385888573,0.0,0.0,0.0,0.0,137.0,2.2725,14.902128281500493,0.0,0.0,0.0,0.0,105.0,7.21,40.5052167190059,0.0,0.0,0.0,0.0,277.0,2.4575,14.630732708890402,0.0,0.0,0.0,0.0,105.0,Water,0,0
Water-150_70-back-2,1235.4475,1898.7354417976592,0.0,0.0,0.0,2761.25,7027.0,1.025,9.562582415652184,0.0,0.0,0.0,0.0,105.0,5.44,32.21585095308811,0.0,0.0,0.0,0.0,236.0,5.6725,34.43966419587755,0.0,0.0,0.0,0.0,407.0,1661.9425,2618.3580142755627,0.0,0.0,10.0,3063.5,7887.0,7.1975,24.02939915623191,0.0,0.0,0.0,0.0,174.0,19.8275,49.80345071385637,0.0,0.0,0.0,0.0,249.0,17.745,52.442114884259205,0.0,0.0,0.0,0.0,274.0,1786.1225,3085.245685491409,0.0,0.0,0.0,3586.0,9733.0,2.4725,17.512451531599325,0.0,0.0,0.0,0.0,163.0,5.9075,29.610232325937368,0.0,0.0,0.0,0.0,229.0,1.1125,10.287342576838427,0.0,0.0,0.0,0.0,121.0,1.575,13.352531604554462,0.0,0.0,0.0,0.0,137.0,3.38,17.016447888642016,0.0,0.0,0.0,0.0,111.0,8.3,42.01091873826487,0.0,0.0,0.0,0.0,277.0,0.9325,9.129145468907863,0.0,0.0,0.0,0.0,105.0,Water,0,0
