,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Target,Position_right,Position_top
Yellow-100_46-right-9,1735.0975,3.015,5.0475,3.61,481.115,5.2825,0.34,10.3975,160.9475,1.3975,2.3725,1.8625,3.005,2.4,12.865,2.32,Yellow,1,0
Yellow-100_46-top-0,2407.9675,3.2625,4.62,3.19,1315.6675,13.4175,35.7575,34.095,136.07,2.14,1.6125,1.6825,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-100_46-top-1,2853.4975,0.96,3.355,4.4225,1851.995,13.6725,30.495,30.305,243.545,2.875,3.6675,1.35,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-100_46-top-2,3046.83,1.54,2.71,3.7175,1401.45,18.075,27.5675,24.915,295.1675,2.2475,1.18,2.4375,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-100_46-top-3,2781.18,1.965,4.0275,4.0275,1343.54,12.6125,24.9125,28.29,758.83,2.765,3.855,1.56,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-100_46-top-4,3613.865,1.3225,2.8925,5.3375,1607.14,12.4575,27.3075,29.7525,1257.3325,2.32,2.525,2.02,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-100_46-top-5,2898.97,1.25,3.9325,2.73,1973.3875,11.28,22.2525,39.06,259.53,2.6875,4.0125,2.07,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-100_46-top-6,2891.0875,2.7475,2.585,3.88,1575.5475,15.1625,30.2275,47.9925,307.535,2.1,1.35,1.74,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-100_46-top-7,3510.81,1.86,3.755,2.345,1217.72,18.06,33.6825,36.4925,363.4625,2.765,1.22,1.65,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-100_46-top-8,3387.4625,2.335,3.28,2.375,1648.415,17.2825,29.7925,56.94,294.2325,1.2875,1.965,1.47,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-100_46-top-9,3397.5075,2.36,5.4925,3.07,1706.0575,15.335,47.665,41.08,362.925,2.3475,2.0925,3.7825,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-100_618-back-0,727.23,1.065,6.165,2.2575,1880.985,6.5025,8.18,5.0775,10.235,1984.3625,2.795,0.205,1.5725,0.735,9.4175,1.3175,Yellow,0,0
Yellow-100_618-back-1,960.3675,2.45,5.025,2.37,2539.5675,3.3475,5.805,4.355,6.51,2270.0025,2.1725,0.6975,2.645,0.535,10.5875,2.2775,Yellow,0,0
Yellow-100_618-back-2,1110.2875,59.3725,5.605,2.795,1771.0325,4.2,8.0875,3.3675,5.25,1780.75,1.0025,1.1875,1.1425,0.4625,10.45,1.335,Yellow,0,0
Yellow-100_618-back-3,953.5325,39.695,3.755,1.91,2485.455,4.3575,9.5975,4.3325,6.5,2347.2625,2.8,1.9975,1.6075,1.6475,12.115,1.0075,Yellow,0,0
Yellow-100_618-back-4,1257.3275,1.5925,3.705,2.145,1436.07,16.7375,8.8525,3.8175,13.16,2342.3775,2.4175,1.2625,0.9475,2.455,11.2675,2.205,Yellow,0,0
Yellow-100_618-back-5,1338.1075,1.6575,2.8075,1.99,1539.4075,3.4825,10.7625,7.0675,10.235,2328.6925,2.2625,2.125,1.235,0.875,12.8625,1.5125,Yellow,0,0
Yellow-100_618-back-6,1585.82,1.53,3.21,1.3425,1669.28,280.19,21.7375,5.6025,11.245,3060.7,4.255,1.11,2.2225,1.8775,10.0525,2.14,Yellow,0,0
Yellow-100_618-back-7,1433.4775,0.7775,3.4025,3.0675,1609.5625,3.6,8.955,3.18,7.55,2090.9375,4.005,1.3125,0.945,1.87,10.375,1.7775,Yellow,0,0
Yellow-100_618-back-8,1561.5625,2.03,5.39,3.405,1516.4925,503.135,3.645,3.09,9.9875,2288.9725,2.54,0.2575,1.0325,1.345,9.95,1.085,Yellow,0,0
Yellow-100_618-back-9,1312.4725,42.355,3.7975,1.3,1757.16,3.1025,9.45,3.325,7.035,2526.0325,2.9975,0.565,1.9475,0.53,16.05,1.4525,Yellow,0,0
Yellow-100_618-right-0,45.08,1.175,3.6625,2.495,41.1225,1.2675,4.97,2.9225,88.1775,0.44,0.3625,1.0825,1.945,1.4725,14.585,3.1175,Yellow,1,0
Yellow-100_618-right-1,487.3075,12.645,7.22,1.1475,1328.21,2.4825,4.8025,1.595,13.2775,28.005,9.1775,0.8525,0.6575,1.8575,16.26,3.115,Yellow,1,0
Yellow-100_618-right-2,1012.8075,5.6475,6.37,1.8675,1409.33,1.69,3.6625,1.8975,7.775,47.6925,28.5425,0.4125,0.7675,1.11,12.79,1.72,Yellow,1,0
Yellow-100_618-right-3,754.5825,1.59,8.46,3.1425,1170.7625,2.335,3.79,1.65,6.7375,44.2375,18.865,0.595,1.735,1.2225,13.4,1.435,Yellow,1,0
Yellow-100_618-right-4,865.28,1.69,5.465,3.41,1238.515,1.6725,3.5175,3.455,9.5,18.04,5.98,0.435,1.6825,0.235,11.13,1.8675,Yellow,1,0
Yellow-100_618-right-5,343.8675,1.475,2.755,2.4525,1299.28,1.2225,4.9575,1.975,12.75,57.1275,18.2,1.705,1.865,0.285,14.83,1.145,Yellow,1,0
Yellow-100_618-right-6,591.5325,1.505,1.5775,1.2575,500.4,2.215,4.35,3.08,13.8,79.44,23.8275,0.6175,0.75,0.6025,14.555,3.7475,Yellow,1,0
Yellow-100_618-right-7,961.8575,2.5375,3.5725,2.33,1221.4875,0.7,2.5825,1.0875,15.67,14.04,0.23,0.5875,0.8775,0.9875,8.5825,1.3975,Yellow,1,0
Yellow-100_618-right-8,945.065,1.7075,4.6075,5.265,1283.335,1.1025,3.1325,2.36,6.325,42.56,32.14,1.005,0.5525,0.9975,20.2675,1.575,Yellow,1,0
Yellow-100_618-right-9,288.2125,0.63,2.6225,4.485,1564.4625,4.18,3.4625,1.93,8.995,26.625,16.6425,0.2825,0.285,1.73,10.57,1.6725,Yellow,1,0
Yellow-100_618-top-0,356.9,1.065,3.975,1.535,71.295,3.1025,4.1975,3.6025,179.9725,34.8275,89.32,0.5975,2.49,1.745,10.0475,2.12,Yellow,0,1
Yellow-100_618-top-1,769.4775,1.71,5.565,3.875,394.4375,1.5775,4.33,2.035,10.4475,8.2575,51.715,0.955,2.11,1.92,10.555,1.56,Yellow,0,1
Yellow-100_618-top-2,742.6225,0.7625,2.3025,3.0975,653.265,3.53,2.855,2.65,43.745,36.285,105.37,0.6475,1.5225,1.54,11.29,2.0475,Yellow,0,1
Yellow-100_618-top-3,811.5975,3.04,3.8025,3.185,474.255,1.935,6.155,3.165,45.17,26.045,100.625,0.4875,1.1425,2.35,10.0325,1.6075,Yellow,0,1
Yellow-100_618-top-4,569.8675,0.7125,2.1675,4.53,438.445,1.48,5.3075,2.2125,10.91,43.92,104.9975,0.515,1.0175,2.565,7.445,2.33,Yellow,0,1
Yellow-100_618-top-5,726.095,0.735,4.7475,4.64,490.29,2.2675,5.0275,2.3675,11.525,22.55,77.3675,0.57,1.0875,1.025,12.34,1.835,Yellow,0,1
Yellow-100_618-top-6,907.0,1.685,4.7925,3.1825,371.045,3.105,4.86,3.7925,13.34,0.465,0.0,1.0375,1.3375,2.335,12.03,1.98,Yellow,0,1
Yellow-100_618-top-7,926.5425,1.2275,2.53,2.685,474.105,0.975,4.57,3.1175,82.835,27.115,99.7375,0.46,2.11,1.6875,8.4225,2.525,Yellow,0,1
Yellow-100_618-top-8,967.3575,1.8975,1.8,2.61,350.85,0.755,3.9575,4.3325,127.0,44.6075,133.6925,0.36,1.32,1.5175,9.825,2.32,Yellow,0,1
Yellow-100_618-top-9,528.8525,1.8575,2.6175,3.8425,763.36,2.94,5.3475,3.585,12.585,17.03,75.44,0.2825,2.28,2.4775,8.735,1.3675,Yellow,0,1
Yellow-150_332-back-0,792.3575,0.875,3.035,4.215,1581.185,2.6975,5.0025,1.355,258.4575,0.4125,1.0825,0.31,1.64,0.4075,7.9275,2.8675,Yellow,0,0
Yellow-150_332-back-1,1065.1475,1.2375,6.435,4.065,2864.08,2.1275,2.605,2.625,220.7025,0.775,1.1125,0.8275,0.5875,2.35,11.505,2.035,Yellow,0,0
Yellow-150_332-back-2,1955.74,1.245,2.8925,4.8,3644.36,1.195,4.1125,3.1925,56.8875,1.29,22.09,0.7225,4.3025,1.085,9.4525,1.59,Yellow,0,0
Yellow-150_332-back-3,842.04,28.6575,5.03,3.46,2044.1525,262.06,20.0,2.275,61.9325,317.865,313.215,1.1925,1.645,1.395,11.925,1.07,Yellow,0,0
Yellow-150_332-back-4,1034.5125,50.355,2.8925,4.2225,1983.1875,195.1575,19.595,3.165,9.5025,228.4625,280.6225,0.205,2.455,1.09,9.64,2.0575,Yellow,0,0
Yellow-150_332-back-5,906.96,1.7825,1.72,2.34,1939.3025,0.915,4.0225,3.8625,192.7875,0.62,1.3975,1.2675,0.99,1.0625,9.3775,1.995,Yellow,0,0
Yellow-150_332-back-6,960.005,31.2075,2.215,2.7125,2059.13,345.3025,21.5375,4.345,199.62,143.0125,202.115,0.9025,2.01,1.325,11.4375,1.5925,Yellow,0,0
Yellow-150_332-back-7,1138.825,2.175,2.4825,3.1,1121.9875,106.3475,5.645,4.3375,84.7475,0.7225,262.215,0.72,1.3225,1.7925,11.2575,2.405,Yellow,0,0
Yellow-150_332-back-8,902.57,32.745,2.485,3.6025,1761.965,0.98,5.0975,1.4825,140.79,0.645,0.7475,1.215,2.02,1.0925,13.005,3.2875,Yellow,0,0
Yellow-150_332-back-9,711.275,35.0075,3.7725,4.13,1942.94,201.3475,6.07,1.805,176.22,112.3025,242.5375,0.7975,1.5175,2.49,11.4975,1.4275,Yellow,0,0
Yellow-150_332-right-0,797.865,2.8625,7.775,4.335,1822.5925,23.38,9.57,5.8525,3.7275,35.335,72.2025,0.7525,2.155,2.545,12.39,2.5475,Yellow,1,0
Yellow-150_332-right-1,2421.79,2.345,5.0675,3.76,3735.795,2.31,4.55,3.48,30.53,0.44,1.165,1.8325,2.985,3.7625,12.195,2.5225,Yellow,1,0
Yellow-150_332-right-2,2869.1625,2.3775,11.39,4.26,4142.7325,1.36,4.0825,3.9,33.3525,0.1275,0.9025,0.8775,2.355,3.22,17.0925,3.79,Yellow,1,0
Yellow-150_332-right-3,1055.545,1.705,2.9875,2.2525,1499.24,2.24,3.9325,2.8975,4.3125,43.63,65.4875,0.335,2.3675,2.2625,11.4725,2.4525,Yellow,1,0
Yellow-150_332-right-4,446.66,8.99,5.5575,3.7225,1257.8475,20.9225,4.3,2.8175,8.11,57.83,86.3,0.5925,1.375,1.09,7.45,2.3225,Yellow,1,0
Yellow-150_332-right-5,1803.2675,1.8475,6.84,3.8775,5478.975,2.9575,5.07,2.605,24.085,1.3925,1.2125,0.855,0.9275,0.6175,10.2,1.27,Yellow,1,0
Yellow-150_332-right-6,724.51,2.9,6.4375,1.2225,1119.5275,3.69,4.225,4.02,10.815,0.0775,0.18,0.385,0.77,0.96,9.82,2.795,Yellow,1,0
Yellow-150_332-right-7,2238.9275,1.5675,4.6225,2.07,3169.32,4.1775,5.7525,5.1225,30.99,0.98,0.54,0.4625,1.9475,1.3975,6.98,2.0525,Yellow,1,0
Yellow-150_332-right-8,2752.6225,0.585,4.8425,4.245,4557.3125,1.68,4.945,2.9975,32.9725,0.8,0.6675,1.4425,0.2975,0.575,11.2975,3.6275,Yellow,1,0
Yellow-150_332-right-9,1637.0225,0.83,19.8525,4.7975,5135.4775,2.245,4.2575,3.9675,10.665,0.85,1.11,0.36,0.5725,1.6,15.31,1.35,Yellow,1,0
Yellow-150_332-top-0,1771.5025,2.8025,4.35,3.46,1057.3725,4.865,5.975,6.1275,37.77,0.7475,0.985,0.8525,2.3175,1.09,8.675,1.8625,Yellow,0,1
Yellow-150_332-top-1,790.0125,2.6675,5.4625,2.5275,969.0075,2.51,5.0625,3.3625,223.9125,17.97,0.8775,0.825,0.675,1.705,7.7325,1.1625,Yellow,0,1
Yellow-150_332-top-2,441.5425,1.085,1.9825,1.7425,670.58,1.73,6.9,4.5125,11.5175,14.3275,76.8025,0.8025,1.575,0.8475,4.69,2.27,Yellow,0,1
Yellow-150_332-top-3,563.2575,1.1375,5.97,1.995,813.445,1.0125,5.74,2.56,22.24,0.205,0.18,1.265,2.405,1.6625,7.3925,2.245,Yellow,0,1
Yellow-150_332-top-4,465.08,0.9,5.1575,1.0275,529.8625,3.5525,5.58,4.29,13.0825,0.7225,1.32,0.3575,2.0325,0.325,8.795,1.89,Yellow,0,1
Yellow-150_332-top-5,696.0675,9.8275,9.3675,2.4125,635.295,21.5325,6.9775,3.1025,6.43,53.6125,100.1925,0.5425,1.4075,1.4,14.495,1.1275,Yellow,0,1
Yellow-150_332-top-6,859.3925,5.7175,6.555,3.14,1053.4725,3.3625,5.885,4.2525,266.0425,0.4625,0.8275,0.4125,2.39,1.4925,5.67,2.04,Yellow,0,1
Yellow-150_332-top-7,804.515,2.08,3.5275,2.34,2578.75,3.31,6.165,2.0375,196.8975,0.83,0.9825,1.1925,2.1525,0.98,10.98,2.3075,Yellow,0,1
Yellow-150_332-top-8,661.98,4.81,3.2025,2.33,631.8875,9.1,5.56,3.0575,15.3875,50.73,97.08,1.295,1.625,1.4575,6.085,2.57,Yellow,0,1
Yellow-150_332-top-9,504.7925,1.175,5.6075,2.8875,788.7825,1.6025,4.335,2.5025,152.785,24.6425,0.65,0.57,1.5525,0.8725,9.0,1.66,Yellow,0,1
Yellow-150_46-back-0,3097.4875,0.6125,2.625,1.34,248.105,3.37,10.2125,11.45,1415.165,41.315,3.6275,1.29,3.2125,3.5125,9.0825,2.2275,Yellow,0,0
Yellow-150_46-back-1,3799.0625,1.22,4.9125,2.61,405.095,3.1975,6.8275,3.8875,1758.835,5.2025,2.135,3.48,1.855,2.795,11.065,2.475,Yellow,0,0
Yellow-150_46-back-2,3873.8,0.8725,3.445,2.415,372.73,3.0275,3.7275,5.54,1453.7725,3.825,2.8425,2.34,2.115,3.5725,6.0425,1.785,Yellow,0,0
Yellow-150_46-back-3,3598.715,1.355,1.94,3.7625,545.545,1.0425,5.015,2.8325,1794.78,3.015,4.65,2.61,1.015,4.7125,9.075,0.64,Yellow,0,0
Yellow-150_46-back-4,3737.245,1.155,5.5725,5.7625,492.195,2.0525,5.2275,5.18,1518.725,3.23,3.1875,1.02,3.055,3.965,8.315,1.2175,Yellow,0,0
Yellow-150_46-back-5,3548.2575,2.9075,3.1625,3.9075,416.685,1.3375,2.7175,7.24,1732.1525,20.3875,4.1425,2.5525,3.6525,1.8525,8.39,1.395,Yellow,0,0
Yellow-150_46-back-6,3301.9375,1.3725,3.8025,2.8075,415.5925,2.3275,5.14,5.3575,1576.205,11.8725,2.44,2.915,2.1,0.9325,3.4425,2.3175,Yellow,0,0
Yellow-150_46-back-7,4428.685,2.45,4.75,3.6875,566.715,1.97,2.5775,3.4825,1493.73,1.5775,2.18,3.64,3.2425,3.4825,5.24,2.555,Yellow,0,0
Yellow-150_46-back-8,3858.15,1.33,5.7975,1.605,484.0175,1.2125,3.43,4.3225,1700.6075,3.12,2.36,1.2025,3.3025,6.435,6.4275,2.06,Yellow,0,0
Yellow-150_46-back-9,3813.3175,2.95,3.035,4.1725,502.075,1.3525,3.67,7.3225,1796.55,31.5375,3.265,2.1925,4.79,2.2875,5.3425,2.6275,Yellow,0,0
Yellow-150_46-right-0,2686.6325,2.6125,5.665,2.8825,611.3175,2.0575,9.005,5.56,587.85,3.185,2.1975,1.9625,1.1425,2.32,9.4975,1.71,Yellow,1,0
Yellow-150_46-right-1,3455.515,1.6775,4.665,4.4175,660.4275,6.9375,8.4175,9.1725,452.655,1.94,1.19,2.435,3.3325,2.9325,11.4125,3.4025,Yellow,1,0
Yellow-150_46-right-2,3690.385,1.0475,3.95,0.9175,607.3825,1.26,11.74,9.2125,607.945,1.3725,1.395,3.265,6.3575,2.945,14.53,2.25,Yellow,1,0
Yellow-150_46-right-3,3309.8625,2.3575,2.89,2.57,654.345,5.0675,11.26,13.015,828.5775,2.74,1.6075,0.8025,3.5725,2.0075,7.795,1.1925,Yellow,1,0
Yellow-150_46-right-4,3271.9725,0.7375,3.0325,2.5675,631.6475,5.1975,5.33,10.76,1266.2225,1.7775,1.1375,1.8575,4.08,4.8975,12.755,1.9775,Yellow,1,0
Yellow-150_46-right-5,2918.73,3.105,3.67,4.335,616.5025,3.2525,6.3225,4.48,926.915,2.0375,2.4525,1.8125,2.2775,4.5225,11.8225,1.695,Yellow,1,0
Yellow-150_46-right-6,3143.245,1.26,3.2125,2.2625,568.915,4.665,11.6625,4.45,1066.4175,1.24,3.035,3.415,3.445,1.6425,8.285,3.095,Yellow,1,0
Yellow-150_46-right-7,2764.9825,0.9375,4.0325,4.3025,651.1075,5.3525,5.3875,19.2525,1091.3725,1.5525,0.875,2.6375,2.53,3.37,12.72,1.45,Yellow,1,0
Yellow-150_46-right-8,2848.4775,2.5225,5.1225,4.8075,626.4325,3.5275,8.8375,10.4575,1150.535,1.78,1.995,1.9675,2.18,1.635,11.5725,1.3775,Yellow,1,0
Yellow-150_46-right-9,2959.145,1.0875,2.5825,4.025,698.25,0.6925,6.745,4.04,1341.87,2.425,1.2375,2.35,2.06,1.9275,13.7675,0.985,Yellow,1,0
Yellow-150_46-top-0,4572.2975,1.4025,3.5825,5.035,2834.1625,19.7375,28.915,45.4575,382.6225,0.5875,3.015,1.08,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-1,6061.865,2.0325,6.5625,5.6775,2867.4075,15.6825,30.5225,26.9,571.8,2.795,4.1925,1.6225,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-2,4066.985,1.5975,5.1275,3.485,3469.5875,14.83,37.1125,48.7225,1424.96,2.8675,0.085,1.4425,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-3,5471.705,2.38,3.49,3.65,1953.375,19.3025,34.72,44.0175,1026.84,2.17,2.27,1.81,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-4,4733.7025,3.13,5.84,3.575,3647.245,13.505,30.7425,35.78,949.6475,2.0225,1.695,1.415,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-5,5403.0575,1.4775,4.17,1.9175,2567.495,17.3975,27.935,49.225,1285.4475,1.545,4.0575,2.37,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-6,4420.0575,2.825,4.805,3.335,2859.0475,14.1975,38.4125,45.11,542.11,2.1725,2.62,1.9525,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-7,4802.82,1.9,3.185,1.7225,3397.8025,14.27,30.5575,31.24,360.605,1.545,2.2275,1.38,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-8,4714.3925,2.685,2.89,2.805,1115.1975,15.4475,41.19,39.13,951.835,2.5,1.83,1.8925,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_46-top-9,4868.02,2.9325,2.94,2.2275,3274.005,12.6275,20.68,33.855,503.675,2.17,4.5375,1.6525,0.0,0.0,0.0,0.0,Yellow,0,1
Yellow-150_618-back-0,856.385,144.4375,4.38,1.185,1247.48,25.035,10.935,7.1475,2.805,2457.7225,3.3325,0.8725,1.18,1.4075,11.9225,1.2975,Yellow,0,0
Yellow-150_618-back-1,1156.9425,47.52,2.1175,3.645,1626.635,483.3075,21.3575,4.7525,8.82,3048.845,3.595,0.8775,2.445,0.625,14.0275,1.84,Yellow,0,0
Yellow-150_618-back-2,1055.5025,171.345,4.385,1.9475,1718.39,461.795,19.81,3.3725,5.4075,2627.1,2.6675,0.565,1.375,1.04,14.8025,2.3875,Yellow,0,0
Yellow-150_618-back-3,1018.6725,116.605,4.7025,3.7475,2086.98,105.3475,11.25,2.605,6.8425,2221.45,3.29,1.0075,1.27,1.16,9.385,2.855,Yellow,0,0
Yellow-150_618-back-4,1234.0075,58.3875,2.5675,0.61,1649.805,516.26,19.5325,3.18,7.2175,2227.89,3.4375,0.62,1.81,1.92,11.165,1.2775,Yellow,0,0
Yellow-150_618-back-5,1174.5,59.8625,7.0175,1.105,2304.6525,392.785,21.5775,3.3825,8.4425,2661.1675,2.475,0.6225,0.91,1.6025,13.27,2.5925,Yellow,0,0
Yellow-150_618-back-6,1072.4725,59.0125,4.52,1.3025,1689.1425,698.285,28.1775,2.4725,6.41,1925.8425,1.65,0.5925,2.4375,1.6425,11.4175,2.2625,Yellow,0,0
Yellow-150_618-back-7,1160.7225,70.4475,4.4325,1.9125,2028.2875,182.19,17.9075,5.28,3.25,1777.24,0.7475,0.6225,0.985,1.245,10.65,1.7175,Yellow,0,0
Yellow-150_618-back-8,1214.3975,72.6175,4.71,1.8375,1583.4575,249.6525,17.81,3.2625,8.8625,2044.8975,2.845,0.62,3.0075,0.9275,14.6925,1.9925,Yellow,0,0
Yellow-150_618-back-9,1411.3675,80.9975,2.485,4.105,2040.2325,641.0325,32.16,10.1625,10.65,3751.5425,7.015,0.62,0.8575,0.96,13.2,2.685,Yellow,0,0
Yellow-150_618-right-0,1037.8075,1.635,3.485,3.1875,1079.545,0.925,5.0275,1.285,15.885,58.2675,23.2275,0.335,3.2,2.035,12.865,1.555,Yellow,1,0
Yellow-150_618-right-1,830.095,17.415,5.2425,4.6075,1307.07,8.115,3.9575,2.1925,22.7825,63.475,13.1775,0.2825,1.8025,1.715,14.345,1.5525,Yellow,1,0
Yellow-150_618-right-2,113.11,0.61,7.6925,2.9925,803.975,2.21,3.035,3.2375,14.0425,21.975,260.21,0.2775,0.3575,0.8375,11.68,1.9075,Yellow,1,0
Yellow-150_618-right-3,541.4275,10.025,6.95,2.875,776.28,2.0075,4.1275,1.8575,19.485,24.9775,331.82,1.6,1.9975,1.625,9.325,2.1775,Yellow,1,0
Yellow-150_618-right-4,1051.7775,13.4125,8.4625,2.635,1200.1975,1.87,5.125,3.0325,28.48,24.2125,364.1275,0.725,2.12,3.42,13.21,2.4,Yellow,1,0
Yellow-150_618-right-5,1039.015,16.5825,8.305,4.145,1303.175,1.5225,4.52,1.895,14.3975,12.49,299.2775,0.7175,0.7125,1.2375,11.815,1.495,Yellow,1,0
Yellow-150_618-right-6,895.1375,1.745,4.525,1.34,1583.8625,1.5925,2.9125,2.61,6.2275,43.2,88.755,0.7,1.3575,2.84,9.3425,1.8325,Yellow,1,0
Yellow-150_618-right-7,1172.4875,1.2875,4.98,3.2525,1580.9275,0.5175,3.89,1.7375,17.865,36.1025,108.5375,0.335,0.41,1.52,11.6225,3.1625,Yellow,1,0
Yellow-150_618-right-8,950.2075,17.72,5.1625,2.4475,1546.8625,2.17,5.69,1.705,5.845,16.6675,67.0,0.955,0.3725,2.27,11.31,2.6325,Yellow,1,0
Yellow-150_618-right-9,875.8275,1.63,2.855,3.6,1424.05,36.87,4.1675,1.125,18.48,23.615,100.0225,0.235,2.325,0.2475,10.115,1.2275,Yellow,1,0
Yellow-150_618-top-0,817.5225,4.0725,3.665,4.61,512.8525,27.86,10.295,6.2925,16.495,28.3425,84.46,0.155,0.6225,2.035,8.5975,3.2125,Yellow,0,1
Yellow-150_618-top-1,805.86,1.58,5.9225,2.455,588.53,24.51,6.765,3.205,12.34,43.355,95.2975,0.335,3.14,2.06,8.84,0.4225,Yellow,0,1
Yellow-150_618-top-2,971.22,6.4525,1.8975,2.92,552.5525,13.9425,5.41,1.6725,18.6575,51.6175,102.4575,0.62,1.6525,1.945,11.17,1.0825,Yellow,0,1
Yellow-150_618-top-3,899.205,5.3275,4.0675,1.8,989.83,1.595,4.9475,2.3375,146.495,42.215,98.3075,0.54,2.025,1.3,6.0925,2.6625,Yellow,0,1
Yellow-150_618-top-4,995.47,1.79,4.5175,4.79,930.255,5.715,7.89,7.85,376.5475,30.41,90.145,0.8525,2.83,1.675,11.76,0.85,Yellow,0,1
Yellow-150_618-top-5,1234.1025,1.58,6.6575,2.1,689.445,3.3325,6.43,3.0925,201.06,25.5875,86.755,0.465,0.7575,1.9275,8.965,2.3425,Yellow,0,1
Yellow-150_618-top-6,541.09,1.84,4.385,1.7275,552.025,8.8625,5.8875,3.82,129.8125,16.9925,83.3475,1.3425,1.9075,1.88,11.7075,1.065,Yellow,0,1
Yellow-150_618-top-7,727.185,1.575,5.115,3.76,608.285,12.6275,7.1825,1.96,223.79,9.3025,66.4175,0.7475,0.945,0.7675,10.5925,1.3475,Yellow,0,1
Yellow-150_618-top-8,1114.92,1.18,1.625,2.72,1030.9225,2.3175,5.99,4.6625,211.535,25.81,69.235,0.18,1.2525,2.94,8.2425,2.3225,Yellow,0,1
Yellow-150_618-top-9,784.07,6.56,5.9275,1.91,642.9475,22.6925,6.5475,5.0925,200.935,28.4025,91.74,1.3175,0.98,1.51,8.3625,2.06,Yellow,0,1
Yellow-50_332-back-0,92.06,1.7425,3.39,2.915,754.6475,1.7125,4.03,0.8825,26.5875,0.955,0.3075,0.62,1.655,2.305,13.2575,2.055,Yellow,0,0
Yellow-50_332-back-1,714.9425,2.075,4.11,1.645,3558.1825,2.89,5.95,3.4775,274.7275,1.01,1.6625,0.725,0.32,0.795,11.52,2.0175,Yellow,0,0
Yellow-50_332-back-2,63.6025,2.295,5.34,3.5225,145.8275,4.2275,5.5175,3.305,9.1425,79.53,0.85,0.7475,0.5325,0.725,8.69,2.7575,Yellow,0,0
Yellow-50_332-back-3,191.85,1.745,3.1725,3.34,1093.0225,3.91,4.785,2.515,238.9325,0.645,1.52,0.435,1.155,1.35,11.6825,1.5875,Yellow,0,0
Yellow-50_332-back-4,347.6675,0.915,4.745,8.255,2459.5025,1.6925,3.325,3.025,182.0375,1.0825,1.3625,1.965,0.375,1.54,9.0925,1.7525,Yellow,0,0
Yellow-50_332-back-5,108.525,1.435,3.02,5.41,12.185,1.6,5.46,4.545,304.6375,0.8525,0.8275,0.565,1.5375,0.845,13.1275,2.85,Yellow,0,0
Yellow-50_332-back-6,241.0725,1.875,5.1175,3.78,714.07,2.6375,3.665,5.1,6.2225,1.1325,0.205,0.925,1.595,2.04,8.12,2.4525,Yellow,0,0
Yellow-50_332-back-7,377.8125,1.6825,4.3025,3.065,1316.435,1.77,3.6025,5.145,10.045,0.36,0.85,1.955,3.325,4.1775,15.7125,1.755,Yellow,0,0
Yellow-50_332-back-8,194.115,0.8475,4.93,4.7575,544.865,3.4325,3.6025,2.65,42.27,0.5175,0.675,0.4125,3.05,4.6825,16.02,2.665,Yellow,0,0
Yellow-50_332-back-9,288.41,1.085,4.33,5.11,733.4925,3.4125,5.79,2.9525,31.7625,1.1875,0.4125,0.7975,0.91,2.0675,8.725,0.74,Yellow,0,0
Yellow-50_332-right-0,394.8975,1.64,2.1225,2.2975,626.805,2.8625,5.28,4.8325,11.5075,3.6825,12.36,0.7775,1.0375,0.905,9.13,2.875,Yellow,1,0
Yellow-50_332-right-1,378.06,1.78,2.7175,3.2225,1590.3725,2.7125,4.5675,3.725,29.035,0.2575,0.8775,0.745,1.425,3.445,14.3975,2.7525,Yellow,1,0
Yellow-50_332-right-2,287.465,1.74,1.315,5.22,340.7925,2.165,5.1575,3.675,11.15,0.4125,0.695,1.0125,0.9075,2.4325,13.995,2.35,Yellow,1,0
Yellow-50_332-right-3,172.465,1.025,2.5325,3.2575,36.94,2.2175,4.54,3.625,12.295,0.8,0.62,0.775,2.3625,1.45,12.7175,1.48,Yellow,1,0
Yellow-50_332-right-4,513.2525,2.32,4.075,3.765,1154.6025,3.7775,6.2375,3.57,19.9075,1.92,1.2125,0.875,0.9675,1.2325,12.69,2.41,Yellow,1,0
Yellow-50_332-right-5,641.99,1.175,3.94,4.2925,1010.585,2.515,3.4275,3.2475,40.8075,0.385,0.54,1.3175,1.8375,2.9075,20.1925,2.615,Yellow,1,0
